Transformation-rotation (34),Geometry-line-2 (10),Series-Arithmetic (43),Geometry-Diagonals (22),Transformation-axialsymmetry-vertical (27),Geometry-Midpoint (19),Geometry-Convexity (9),Geometry-line-3 (11),Geometry-Proportion1-3 (21),Geometry-Parallelogram (25),Geometry-Proportions (39),Topology-Inside-Outside (4),Geometry-Rightangle-3 (15),Geometry-Equilateraltriangle (20),Geometry-Parallels-2 (40),Geometry-Chirality-1- (38),Geometry-axialsymmetry-vertical- (28),Geometry-Rightangle-1 (13),Geometry-Circle-2- (18),Transformation-axialsymmetry-horizontal (33),Transformation-axialsymmetry-mixed (35),Geometry-Distance (16),Topology-Holes (3),Geometry-Chirality-4 (44),Topology-Closure (5),Transformation-homothety (36),Geometry-Parallels-1- (37),Geometry-Trapezoid (26),Geometry-Chirality-3 (42),Geometry-line-1 (8),Geometry-Rectangle (24),Geometry-Square (23),Geometry-axialsymmetry-randomaxis (30),Transformation-translation (31),Geometry-Rightangle-2 (14),Topology-Connexity (6),Geometry-axialsymmetry-horizontal (29),Topology-Belongsto (7),Geometry-Quadrilateral (12),Geometry-Chirality-2 (41),Series-Geometric (45),Transformation-pointsymmetry (32)
"('orientation', 'direction')","('line', 'curved')","('spread', 'one')","('dot', 'dot')","('rotation', 'symmetrical')","('dot', 'one')","('c', 'cohesive')","('parallel', 'line')","('line', 'dot')","('parallelogram', 'equal')","('little', 'difference')","('shape', 'shape')","('right', 'make')","('taller', 'shape')","('parallel', 'lines')","('shape', 'clockwise')","('symmetric', 'others')","('right', 'right')","('center', 'center')","('reflected', 'facing')","('reflected', 'mirror')","('dot', 'dot')","('solid', 'missing')","('opposite', 'lines')","('closed', 'closed')","('orientation', 'shapes')","('parallel', 'lines')","('one', 'sides')","('short', 'lines')","('curved', 'line')","('diamond', 'right')","('different', 'rectangle')","('less', 'symmetric')","('direction', 'shape')","('angles', 'smaller')","('instead', 'one')","('symmetrical', 'unlike')","('dot', 'dot')","('borders', 'four')","('flipped', 'opposite')","('3rd', 'split')","('dot', 'spcaed')"
"('rotation', 'direction')","('line', 'line')","('spread', 'dot')","('dot', 'far')","('triangle', 'symmetrical')","('dot', 'end')","('c', 'shape')","('parallel', 'line')","('line', 'farther')","('parallelogram', 'one')","('little', 'size')","('dot', 'dot')","('right', 'shape')","('height', 'shape')","('slanted', 'parallel')","('shape', 'counterclockwise')","('symmetric', 'jagged')","('right', 'angel')","('center', 'others')","('reflected', 'upward')","('reflected', 'image')","('dot', 'away')","('solid', 'within')","('opposite', 'pointing')","('closed', 'shape')","('orientation', 'oriented')","('parallel', 'symmetrical')","('side', 'equal')","('short', 'pointing')","('straight', 'line')","('diamond', 'angels')","('different', 'rather')","('symmetrical', 'symmetric')","('theyre', 'alignment')","('angles', 'angles')","('one', 'two')","('symmetrical', 'others')","('dot', 'line')","('borders', 'sides')","('flipped', 'direction')","('3rd', 'two')","('flat', 'dot')"
"('shapes', 'different')","('curved', 'curved')","('spread', 'distant')","('dot', 'away')","('rotation', 'symmetric')","('middle', 'black')","('shape', 'less')","('dot', 'dot')","('line', 'left')","('parallelogram', 'another')","('triangle', 'largest')","('dot', 'inside')","('angle', 'make')","('taller', 'triangles')","('slanted', 'lines')","('flipped', 'different')","('symmetric', 'wild')","('triangle', 'right')","('dot', 'position')","('shapes', 'triangles')","('shapes', 'symmetrical')","('dot', 'figure')","('solid', 'shape')","('opposite', 'right')","('shape', 'line')","('orientation', 'direction')","('lines', 'parallel')","('side', 'sides')","('short', 'left')","('straight', 'curved')","('shape', 'angels')","('different', 'square')","('less', 'asymmetrical')","('theyre', 'shape')","('angles', 'formed')","('one', 'shapes')","('symmetrical', 'jagged')","('line', 'dot')","('three', 'three')","('shape', 'flipped')","('3rd', 'dots')","('flat', 'sides')"
"('shapes', 'shape')","('curved', 'line')","('spread', 'others')","('dot', 'short')","('triangle', 'symmetric')","('middle', 'dot')","('shape', 'cohesive')","('dot', 'end')","('line', 'others')","('parallelogram', 'parallelagram')","('triangle', 'difference')","('dot', 'shape')","('angle', 'shape')","('taller', 'equal')","('lines', 'parallel')","('flipped', 'way')","('symmetric', 'shape')","('triangle', 'angel')","('dot', 'spot')","('shapes', 'facing')","('shapes', 'flip')","('father', 'dot')","('black', 'portion')","('side', 'two')","('shape', 'shape')","('triangles', 'placed')","('parallel', 'parallel')","('wider', 'trapezoid')","('lines', 'lines')","('line', 'line')","('shape', 'arent')","('shape', 'rectangle')","('less', 'unlike')","('pointing', 'alignment')","('uneven', 'perpandicular')","('one', 'one')","('symmetrical', 'shape')","('line', 'line')","('three', 'sides')","('shape', 'opposite')","('3rd', 'side')","('side', 'dot')"
"('pointing', 'different')","('line', 'curved')","('unevenly', 'circles')","('dot', 'line')","('rotation', 'shapes')","('middle', 'towards')","('shape', 'shape')","('dot', 'line')","('dot', 'ratio')","('parallelogram', 'trapazoid')","('triangle', 'size')","('dot', 'like')","('center', 'smaller')","('taller', 'sides')","('lines', 'lines')","('flipped', 'faced')","('symmetric', 'reflection')","('right', 'obtuse')","('center', 'position')","('shapes', 'way')","('reflected', 'symmetrical')","('father', 'away')","('black', 'missing')","('side', 'short')","('isnt', 'line')","('triangles', 'others')","('parallel', 'parrellel')","('one', 'trapezoid')","('lines', 'pointing')","('line', 'curved')","('shape', 'right')","('shape', 'rather')","('less', 'others')","('pointing', 'shape')","('angles', 'perpandicular')","('two', 'two')","('symmetrical', 'random')","('dot', 'dot')","('borders', 'three')","('shape', 'direction')","('dot', 'split')","('side', 'sides')"
"('pointing', 'shape')","('line', 'line')","('unevenly', 'equidistant')","('placement', 'dot')","('rotation', 'mirror')","('middle', 'one')","('rather', 'less')","('parallel', 'dot')","('dot', 'dot')","('parallelogram', 'shape')","('small', 'largest')","('dot', 'others')","('center', 'line')","('height', 'triangles')","('parallel', 'parallel')","('shape', 'different')","('symmetric', 'parallel')","('right', 'triangle')","('center', 'spot')","('shapes', 'instead')","('reflected', 'flip')","('father', 'figure')","('black', 'within')","('side', 'lines')","('isnt', 'shape')","('different', 'placed')","('lines', 'parrellel')","('side', 'trapezoid')","('lines', 'left')","('instead', 'line')","('shape', 'angels')","('shape', 'square')","('symmetrical', 'asymmetrical')","('direction', 'different')","('uneven', 'ancle')","('two', 'shapes')","('symmetrical', 'juts')","('dot', 'line')","('borders', 'sides')","('flipped', 'dot')","('dot', 'two')","('second', 'dot')"
"('direction', 'different')","('curved', 'bent')","('unevenly', 'like')","('placement', 'far')","('rotation', 'flipped')","('middle', 'end')","('rather', 'cohesive')","('parallel', 'end')","('dot', 'line')","('parallelogram', 'trapezoid')","('small', 'difference')","('outside', 'dot')","('center', '90')","('height', 'equal')","('parallel', 'random')","('shape', 'way')","('symmetric', 'stretched')","('triangle', 'obtuse')","('dot', 'white')","('shapes', 'points')","('shapes', 'symmetric')","('away', 'dot')","('black', 'shape')","('side', 'pointing')","('closed', 'line')","('different', 'others')","('parallel', 'lines')","('wider', 'angle')","('opposite', 'lines')","('instead', 'curved')","('diamond', 'rectangular')","('different', 'square')","('symmetrical', 'unlike')","('direction', 'orientation')","('angles', 'ancle')","('shapes', 'two')","('symmetrical', 'instead')","('line', 'dot')","('three', 'triangle')","('flipped', 'opposite')","('dot', 'dots')","('second', 'sides')"
"('direction', 'shape')","('curved', 'straight')","('unevenly', 'others')","('placement', 'away')","('triangle', 'shapes')","('line', 'black')","('rather', 'shape')","('parallel', 'line')","('closer', 'ratio')","('parallelogram', 'pairs')","('small', 'size')","('outside', 'inside')","('center', 'degree')","('height', 'sides')","('slanted', 'parallel')","('shape', 'faced')","('symmetric', 'longitudally')","('triangle', 'triangle')","('dot', 'dot')","('shapes', 'facing')","('reflected', 'symmetric')","('away', 'away')","('solid', 'hole')","('side', 'right')","('closed', 'shape')","('orientation', 'placed')","('parallel', 'parallel')","('one', 'angle')","('opposite', 'pointing')","('curved', 'line')","('shape', 'rectangular')","('shape', 'square')","('symmetrical', 'others')","('theyre', 'different')","('perpendicular', 'angle')","('shapes', 'shapes')","('symmetrical', 'following')","('line', 'line')","('borders', 'triangle')","('flipped', 'side')","('dot', 'side')","('triangle', 'dot')"
"('shapes', 'tips')","('line', 'bent')","('spread', 'circles')","('placement', 'short')","('triangle', 'mirror')","('line', 'dot')","('solid', 'less')","('dot', 'position')","('closer', 'dot')","('parallelogram', 'sides')","('little', 'little')","('outside', 'shape')","('center', 'angle')","('taller', 'right')","('slanted', 'random')","('flipped', 'rotation')","('symmetric', 'symmetrical')","('right', 'narrowest')","('dot', 'centered')","('reflected', 'triangles')","('rotation', 'symmetrical')","('away', 'figure')","('solid', 'middle')","('longer', 'two')","('shape', 'complete')","('orientation', 'others')","('lines', 'lines')","('side', 'angle')","('opposite', 'left')","('curved', 'curved')","('diamond', 'tilted')","('different', 'square')","('less', 'jagged')","('theyre', 'orientation')","('perpendicular', 'lines')","('instead', 'two')","('symmetrical', 'patter')","('dot', 'dot')","('three', 'number')","('shape', 'dot')","('instead', 'split')","('triangle', 'sides')"
"('shapes', 'alligned')","('line', 'straight')","('spread', 'equidistant')","('placement', 'line')","('triangle', 'flipped')","('line', 'towards')","('solid', 'cohesive')","('dot', 'spot')","('closer', 'line')","('parallelogram', 'parallel')","('little', 'triangle')","('outside', 'like')","('line', 'smaller')","('taller', 'triangle')","('lines', 'parallel')","('flipped', 'reflection')","('symmetric', 'shape')","('triangle', 'narrowest')","('center', 'white')","('reflected', 'facing')","('triangle', 'symmetrical')","('dot', 'dot')","('black', 'hole')","('longer', 'short')","('isnt', 'complete')","('triangles', 'shapes')","('lines', 'parallel')","('wider', 'shapes')","('side', 'lines')","('straight', 'different')","('shape', 'tilted')","('shape', 'square')","('less', 'clean')","('pointing', 'different')","('perpendicular', 'right')","('instead', 'shapes')","('symmetrical', 'reflection')","('dot', 'placed')","('three', 'angles')","('shape', 'opposite')","('instead', 'two')","('facing', 'dot')"
"('shapes', 'line')","('curved', 'curved')","('spread', 'like')","('dot', 'different')","('rotation', 'different')","('line', 'one')","('solid', 'shape')","('parallel', 'position')","('edge', 'ratio')","('parallelogram', 'parallelogram')","('little', 'much')","('outside', 'others')","('line', 'line')","('height', 'right')","('lines', 'random')","('shape', 'rotation')","('asymmetrical', 'symmetrical')","('right', 'contains')","('center', 'dot')","('reflected', 'way')","('rotation', 'symmetric')","('dot', 'far')","('black', 'middle')","('longer', 'lines')","('closed', 'complete')","('triangles', 'facing')","('parallel', 'arent')","('wider', 'resemble')","('side', 'pointing')","('straight', 'shape')","('diamond', 'rhombus')","('different', 'rectangle')","('less', 'pattern')","('pointing', 'orientation')","('perpendicular', 'angle')","('one', 'two')","('symmetrical', 'instead')","('dot', 'line')","('borders', 'number')","('shape', 'side')","('instead', 'dots')","('facing', 'sides')"
"('pointing', 'tips')","('line', 'curved')","('spread', 'others')","('dot', 'shapoe')","('rotation', 'size')","('line', 'end')","('shape', 'less')","('parallel', 'spot')","('edge', 'dot')","('parallelogram', 'trapezoid')","('little', 'smaller')","('shape', 'dot')","('line', '90')","('height', 'triangle')","('parallel', 'parallel')","('shape', 'reflection')","('asymmetrical', 'symmetrical')","('right', 'two')","('center', 'centered')","('reflected', 'instead')","('triangle', 'symmetric')","('dot', 'away')","('solid', 'hole')","('longer', 'pointing')","('shape', 'enclosed')","('triangles', 'different')","('parallel', 'parallel')","('wider', 'trapezoid')","('side', 'left')","('straight', 'line')","('diamond', 'rectangle')","('different', 'square')","('symmetrical', 'jagged')","('direction', 'shapes')","('perpendicular', 'created')","('one', 'shapes')","('symmetrical', 'parallel')","('line', 'dot')","('borders', 'angles')","('flipped', 'shape')","('instead', 'side')","('dot', 'dot')"
"('pointing', 'alligned')","('curved', 'curved')","('unevenly', 'one')","('placement', 'different')","('triangle', 'different')","('dot', 'dot')","('shape', 'cohesive')","('circle', 'dot')","('edge', 'line')","('parallelogram', 'trapezoid')","('little', 'big')","('shape', 'inside')","('line', 'degree')","('taller', 'triangle')","('parallel', 'lines')","('flipped', 'shape')","('asymmetrical', 'asymmetrical')","('right', 'acute')","('circle', 'white')","('reflected', 'points')","('rotation', 'shapes')","('dot', 'line')","('black', 'hole')","('longer', 'right')","('shape', 'shape')","('triangles', 'directions')","('lines', 'arent')","('one', 'shapes')","('longer', 'lines')","('line', 'different')","('shape', 'rhombus')","('shape', 'rectangle')","('symmetrical', 'clean')","('direction', 'oriented')","('perpendicular', 'angle')","('two', 'two')","('symmetrical', 'scrunched')","('line', 'placed')","('three', 'triangle')","('shape', 'shape')","('1st', 'split')","('dot', 'sides')"
"('pointing', 'line')","('curved', 'line')","('unevenly', 'black')","('placement', 'shapoe')","('triangle', 'size')","('dot', 'away')","('shape', 'shape')","('circle', 'centered')","('line', 'ratio')","('parallelogram', 'rhombus')","('little', 'triangle')","('shape', 'shape')","('line', 'angle')","('taller', 'three')","('slanted', 'parallel')","('shape', 'shape')","('asymmetrical', 'shape')","('right', 'angles')","('circle', 'dot')","('reflected', 'facing')","('rotation', 'mirror')","('father', 'dot')","('solid', 'hole')","('line', 'two')","('isnt', 'enclosed')","('different', 'shapes')","('lines', 'parallel')","('one', 'resemble')","('longer', 'pointing')","('line', 'shape')","('shape', 'rectangle')","('shape', 'square')","('symmetrical', 'pattern')","('direction', 'different')","('perpendicular', 'different')","('two', 'shapes')","('symmetrical', 'together')","('line', 'line')","('three', '4')","('flipped', 'facing')","('1st', 'two')","('flat', 'points')"
"('direction', 'tips')","('curved', 'straight')","('unevenly', 'dot')","('dot', 'dot')","('rotation', 'reflection')","('dot', 'line')","('c', 'shape')","('circle', 'line')","('line', 'dot')","('parallelogram', 'trapezoid')","('triangle', 'little')","('shape', 'like')","('bisect', 'smaller')","('taller', 'equal')","('slanted', 'lines')","('flipped', 'shapes')","('asymmetrical', 'shapes')","('right', 'unlike')","('circle', 'centered')","('shapes', 'parallel')","('rotation', 'flipped')","('father', 'far')","('solid', 'middle')","('line', 'short')","('isnt', 'shape')","('different', 'facing')","('parallel', 'lines')","('one', 'trapezoid')","('longer', 'left')","('line', 'line')","('diamond', 'rhombus')","('different', 'rectangle')","('less', 'reflection')","('direction', 'direction')","('perpendicular', 'lines')","('two', 'instead')","('symmetrical', 'symmetrical')","('dot', 'dot')","('three', 'sides')","('flipped', 'different')","('1st', 'dots')","('flat', 'triangles')"
"('direction', 'alligned')","('line', 'curved')","('unevenly', 'separate')","('dot', 'one')","('rotation', 'line')","('dot', 'center')","('c', 'little')","('line', 'dot')","('line', 'line')","('parallelogram', 'two')","('triangle', 'triangle')","('shape', 'others')","('bisect', 'line')","('taller', 'sides')","('lines', 'parallel')","('flipped', 'look')","('asymmetrical', 'symmetrical')","('right', 'others')","('dot', 'dot')","('shapes', 'reflection')","('triangle', 'shapes')","('father', 'away')","('black', 'hole')","('line', 'lines')","('closed', 'enclosed')","('different', 'different')","('parallel', 'parallel')","('side', 'shapes')","('line', 'lines')","('instead', 'different')","('diamond', 'shape')","('different', 'shape')","('less', 'parallel')","('theyre', 'shapes')","('perpendicular', 'perpendicular')","('two', 'one')","('symmetrical', 'shape')","('line', 'dot')","('borders', 'triangle')","('flipped', 'direction')","('1st', 'side')","('flat', 'facing')"
"('direction', 'line')","('line', 'line')","('unevenly', 'rest')","('dot', 'side')","('triangle', 'reflection')","('middle', 'dot')","('c', 'weird')","('line', 'centered')","('dot', 'dot')","('parallelogram', 'lines')","('triangle', 'much')","('dot', 'dot')","('bisect', '90')","('height', 'triangle')","('lines', 'lines')","('flipped', 'curved')","('asymmetrical', 'line')","('triangle', 'contains')","('dot', 'center')","('reflected', 'parallel')","('triangle', 'mirror')","('father', 'line')","('black', 'middle')","('line', 'pointing')","('closed', 'shape')","('different', 'directions')","('lines', 'lines')","('side', 'resemble')","('line', 'pointing')","('instead', 'shape')","('diamond', 'angled')","('shape', 'rectangle')","('symmetrical', 'reflection')","('theyre', 'oriented')","('perpendicular', 'spacing')","('shapes', 'two')","('symmetric', 'asymmetrical')","('dot', 'dot')","('borders', '4')","('shape', 'facing')","('2nd', 'split')","('flat', 'direction')"
"('shapes', 'different')","('line', 'straight')","('spread', 'one')","('placement', 'dot')","('triangle', 'line')","('middle', 'away')","('shape', 'shape')","('line', 'line')","('dot', 'placed')","('parallelogram', 'parallel')","('triangle', 'smaller')","('dot', 'outside')","('bisect', 'degree')","('height', 'three')","('parallel', 'lines')","('shape', 'shapes')","('asymmetrical', 'went')","('triangle', 'two')","('center', 'dot')","('reflected', 'reflection')","('triangle', 'flipped')","('away', 'dot')","('solid', 'hole')","('line', 'right')","('shape', 'shape')","('orientation', 'shapes')","('lines', 'parallel')","('side', 'trapezoid')","('line', 'left')","('instead', 'line')","('diamond', 'sides')","('shape', 'shape')","('symmetrical', 'parallel')","('theyre', 'different')","('perpendicular', 'crosses')","('shapes', 'shapes')","('symmetric', 'symmetrical')","('dot', 'line')","('borders', 'sides')","('shape', 'different')","('2nd', 'two')","('side', 'points')"
"('shapes', 'orientation')","('curved', 'line')","('spread', 'black')","('placement', 'one')","('rotation', 'asymmetrical')","('middle', 'line')","('shape', 'little')","('segment', 'dot')","('dot', 'left')","('parallelogram', 'trapezoid')","('triangle', 'big')","('dot', 'figure')","('bisect', 'angle')","('height', 'equal')","('parallel', 'parallel')","('shape', 'look')","('asymmetrical', 'unbalanced')","('triangle', 'acute')","('center', 'center')","('shapes', 'angled')","('rotation', 'tilted')","('away', 'far')","('black', 'hole')","('two', 'mirror')","('shape', 'completely')","('orientation', 'facing')","('parallel', 'parallel')","('wider', 'pairs')","('two', 'mirror')","('curved', 'different')","('shape', 'rhombus')","('different', 'square')","('less', 'stretched')","('theyre', 'direction')","('perpendicular', 'smaller')","('shapes', 'instead')","('symmetric', 'flipped')","('line', 'dot')","('three', 'three')","('shape', 'direction')","('2nd', 'dots')","('side', 'triangles')"
"('pointing', 'different')","('curved', 'curved')","('spread', 'dot')","('placement', 'side')","('rotation', 'folded')","('middle', 'center')","('shape', 'weird')","('segment', 'centered')","('closer', 'dot')","('parallelogram', 'shape')","('triangle', 'triangle')","('outside', 'dot')","('longer', 'smaller')","('height', 'sides')","('parallel', 'others')","('shape', 'curved')","('asymmetrical', 'shape')","('triangle', 'angles')","('circle', 'dot')","('shapes', 'different')","('rotation', 'normal')","('away', 'away')","('solid', 'hole')","('two', 'image')","('shape', 'closed')","('orientation', 'different')","('lines', 'parallel')","('wider', 'sides')","('two', 'image')","('curved', 'shape')","('shape', 'shape')","('shape', 'square')","('less', 'points')","('pointing', 'shapes')","('perpendicular', 'perpendicular')","('shapes', 'one')","('symmetric', 'symmetrical')","('line', 'line')","('three', 'sides')","('flipped', 'circle')","('2nd', 'side')","('side', 'facing')"
"('pointing', 'orientation')","('curved', 'others')","('spread', 'separate')","('dot', 'dot')","('rotation', 'wouldnt')","('line', 'dot')","('rather', 'shape')","('segment', 'line')","('closer', 'placed')","('parallelogram', 'different')","('small', 'little')","('outside', 'outside')","('longer', 'line')","('taller', 'nonequilateral')","('slanted', 'lines')","('flipped', 'black')","('asymmetrical', 'symmetric')","('triangle', 'unlike')","('circle', 'center')","('reflected', 'angled')","('rotation', 'others')","('away', 'line')","('solid', 'middle')","('two', 'others')","('shape', 'opening')","('orientation', 'directions')","('parallel', 'nonparallel')","('wider', 'arent')","('two', 'others')","('curved', 'line')","('shape', 'angled')","('different', 'rectangle')","('symmetrical', 'stretched')","('pointing', 'oriented')","('perpendicular', 'lines')","('instead', 'two')","('symmetric', 'asymmetrical')","('dot', 'dot')","('borders', 'three')","('flipped', 'left')","('large', 'decreasing')","('side', 'direction')"
"('direction', 'different')","('line', 'line')","('spread', 'rest')","('dot', 'close')","('rotation', 'match')","('line', 'away')","('rather', 'little')","('circle', 'dot')","('closer', 'left')","('parallelogram', 'shape')","('small', 'triangle')","('outside', 'figure')","('longer', '90')","('taller', 'triangle')","('slanted', 'parallel')","('flipped', 'circle')","('asymmetrical', 'asymmetrical')","('triangle', 'others')","('dot', 'dot')","('reflected', 'different')","('triangle', 'tilted')","('dot', 'distance')","('solid', 'shape')","('short', 'mirror')","('isnt', 'shape')","('triangles', 'triangles')","('lines', 'nonparallel')","('wider', 'parallel')","('short', 'mirror')","('straight', 'straight')","('shape', 'sides')","('different', 'rather')","('symmetrical', 'points')","('pointing', 'different')","('perpendicular', 'perpendicular')","('instead', 'shapes')","('symmetric', 'shape')","('dot', 'line')","('borders', 'sides')","('flipped', 'side')","('large', 'increasing')","('second', 'points')"
"('direction', 'orientation')","('line', 'curved')","('unevenly', 'one')","('dot', 'larger')","('triangle', 'asymmetrical')","('line', 'line')","('rather', 'weird')","('circle', 'side')","('edge', 'dot')","('parallelogram', 'trapezoid')","('small', 'much')","('shape', 'dot')","('longer', 'degree')","('height', 'nonequilateral')","('slanted', 'others')","('flipped', 'right')","('asymmetrical', 'unlike')","('right', 'longer')","('dot', 'centre')","('shapes', 'mirror')","('triangle', 'normal')","('dot', 'dot')","('black', 'hole')","('short', 'image')","('isnt', 'completely')","('triangles', 'facing')","('parallel', 'parallel')","('one', 'pairs')","('short', 'image')","('straight', 'bent')","('diamond', 'square')","('different', 'square')","('less', 'stacked')","('pointing', 'direction')","('perpendicular', 'angle')","('instead', 'instead')","('symmetric', 'shapes')","('line', 'dot')","('three', 'three')","('shape', 'circle')","('large', 'distance')","('second', 'triangles')"
"('shapes', 'turned')","('line', 'others')","('unevenly', 'dots')","('dot', 'base')","('triangle', 'folded')","('line', 'center')","('solid', 'shape')","('circle', 'line')","('edge', 'placed')","('parallelogram', 'parallelogram')","('small', 'smaller')","('shape', 'outside')","('longer', 'angle')","('height', 'triangle')","('lines', 'lines')","('flipped', 'side')","('asymmetrical', 'others')","('right', 'skinnier')","('center', 'dot')","('shapes', 'image')","('triangle', 'others')","('dot', 'line')","('black', 'middle')","('short', 'others')","('isnt', 'closed')","('triangles', 'eachother')","('lines', 'parallel')","('one', 'sides')","('short', 'others')","('line', 'straight')","('shape', 'square')","('different', 'like')","('symmetrical', 'stacked')","('direction', 'set')","('perpendicular', '90')","('instead', 'one')","('symmetric', 'would')","('line', 'line')","('three', 'sides')","('shape', 'left')","('space', 'decreasing')","('second', 'facing')"
"('shapes', 'outward')","('curved', 'straight')","('unevenly', 'far')","('placement', 'dot')","('triangle', 'wouldnt')","('dot', 'dot')","('solid', 'little')","('line', 'dot')","('edge', 'left')","('parallelogram', 'shape')","('small', 'big')","('shape', 'figure')","('line', 'smaller')","('taller', 'skinnier')","('lines', 'parallel')","('flipped', 'line')","('asymmetrical', 'jagged')","('right', 'triangle')","('center', 'centre')","('reflected', 'mirror')","('rotation', 'reflection')","('dot', 'bigger')","('black', 'shape')","('lines', 'mirror')","('isnt', 'opening')","('triangles', 'side')","('parallel', 'lines')","('one', 'arent')","('lines', 'mirror')","('line', 'bent')","('diamond', 'square')","('different', 'rest')","('less', 'symmetric')","('direction', 'others')","('perpendicular', 'degree')","('one', 'two')","('symmetric', 'symmetrical')","('dot', 'position')","('three', 'triangle')","('shape', 'side')","('space', 'increasing')","('second', 'direction')"
"('shapes', 'inward')","('curved', 'line')","('unevenly', 'away')","('placement', 'close')","('triangle', 'match')","('dot', 'center')","('solid', 'weird')","('line', 'side')","('line', 'dot')","('sets', 'parallelagram')","('small', 'triangle')","('dot', 'dot')","('line', 'line')","('taller', 'triangle')","('lines', 'others')","('shape', 'black')","('asymmetrical', 'wild')","('triangle', 'longer')","('circle', 'dot')","('reflected', 'image')","('rotation', 'line')","('father', 'distance')","('solid', 'whole')","('lines', 'image')","('closed', 'shape')","('triangles', 'side')","('parallel', 'parallel')","('one', 'parallel')","('lines', 'image')","('instead', 'straight')","('diamond', 'angled')","('shape', 'rectangle')","('symmetrical', 'symmetric')","('theyre', 'set')","('perpendicular', 'angles')","('one', 'shapes')","('symmetric', 'cut')","('dot', 'dot')","('borders', 'three')","('flipped', 'dot')","('space', 'distance')","('triangle', 'points')"
"('pointing', 'turned')","('line', 'straight')","('spread', 'one')","('placement', 'larger')","('rotation', 'asymmetric')","('middle', 'dot')","('shape', 'shape')","('line', 'line')","('line', 'placed')","('sides', 'parallelagram')","('little', 'size')","('dot', 'outside')","('line', '90')","('taller', 'longer')","('parallel', 'lines')","('shape', 'circle')","('asymmetrical', 'shape')","('triangle', 'skinnier')","('circle', 'centre')","('shapes', 'symmetrical')","('triangle', 'reflection')","('father', 'dot')","('solid', 'shape')","('lines', 'others')","('closed', 'completely')","('different', 'triangles')","('lines', 'lines')","('side', 'pairs')","('lines', 'others')","('instead', 'bent')","('shape', 'square')","('shape', 'rather')","('less', 'shape')","('theyre', 'others')","('perpendicular', 'intersection')","('one', 'instead')","('symmetric', 'middle')","('line', 'position')","('borders', 'sides')","('flipped', 'left')","('2nd', 'decreasing')","('triangle', 'triangles')"
"('pointing', 'outward')","('line', 'line')","('spread', 'dots')","('placement', 'base')","('triangle', 'asymmetric')","('middle', 'center')","('shape', 'little')","('segment', 'dot')","('line', 'left')","('dont', 'parallelagram')","('little', 'difference')","('dot', 'shape')","('line', 'degree')","('taller', 'body')","('parallel', 'parallel')","('shape', 'right')","('asymmetrical', 'reflection')","('triangle', 'triangle')","('dot', 'dot')","('shapes', 'flip')","('triangle', 'line')","('father', 'line')","('black', 'whole')","('opposite', 'mirror')","('closed', 'closed')","('different', 'facing')","('lines', 'parallel')","('side', 'sides')","('opposite', 'mirror')","('curved', 'straight')","('shape', 'angled')","('shape', 'square')","('symmetrical', 'shape')","('pointing', 'set')","('perpendicular', 'right')","('one', 'one')","('symmetric', 'balanced')","('line', 'dot')","('borders', 'triangle')","('shape', 'dot')","('2nd', 'increasing')","('triangle', 'facing')"
"('pointing', 'inward')","('curve', 'line')","('spread', 'far')","('dot', 'position')","('rotation', 'shapes')","('line', 'dot')","('shape', 'weird')","('segment', 'side')","('dot', 'dot')","('equal', 'parallelagram')","('little', 'obvious')","('outside', 'dot')","('line', 'angle')","('height', 'skinnier')","('slanted', 'lines')","('shape', 'side')","('asymmetrical', 'parallel')","('right', 'without')","('dot', 'center')","('shapes', 'line')","('rotation', 'aymmetrical')","('father', 'bigger')","('black', 'shape')","('opposite', 'image')","('closed', 'opening')","('different', 'eachother')","('parallel', 'parallel')","('side', 'arent')","('opposite', 'image')","('curved', 'bent')","('diamond', 'rectangle')","('shape', 'like')","('symmetrical', 'symmetric')","('pointing', 'others')","('perpendicular', 'angels')","('two', 'two')","('symmetric', 'symmetric')","('dot', 'dot')","('three', 'triangle')","('shape', 'left')","('2nd', 'distance')","('triangle', 'direction')"
"('direction', 'turned')","('curve', 'curved')","('spread', 'away')","('placement', 'position')","('rotation', 'symmetrical')","('line', 'center')","('c', 'part')","('segment', 'line')","('dot', 'far')","('one', 'parallelagram')","('triangle', 'size')","('outside', 'outside')","('right', 'smaller')","('height', 'triangle')","('slanted', 'parallel')","('shape', 'line')","('asymmetrical', 'stretched')","('right', '90')","('dot', 'circle')","('reflected', 'symmetrical')","('triangle', 'aymmetrical')","('away', 'distance')","('solid', 'space')","('opposite', 'others')","('shape', 'line')","('different', 'side')","('lines', 'parallel')","('side', 'parallel')","('opposite', 'others')","('straight', 'straight')","('shape', 'rectangle')","('shape', 'rest')","('symmetrical', 'asymmetrical')","('direction', 'different')","('perpendicular', 'right')","('two', 'shapes')","('symmetric', 'asymmetrical')","('dot', 'line')","('borders', 'triangle')","('flipped', 'opposite')","('3rd', 'decreasing')","('facing', 'points')"
